Run_ID,Method,Best_Guess,True_Min,Relative_Error,Kappa
1,aquisition,6.378543881098885,6.011257183320463,0.0610998143279476,6.0
1,aquisition,6.604818393711959,6.850293497574512,0.0358342462187158,6.0
1,aquisition,3.957088252961761,7.003270342683878,0.4349656575665937,6.0
1,aquisition,2.389478639020389,4.195018054527157,0.4304008688492474,6.0
1,aquisition,7.552914049940192,7.940912877836454,0.0488607335032209,6.0
1,aquisition,4.236299511249641,4.180562576268342,0.0133324005954842,6.0
1,aquisition,8.114367337466476,5.331203027036002,0.5220518326382018,6.0
1,aquisition,0.1229162097474967,2.900959168979196,0.9576291141695906,6.0
1,aquisition,6.708518919220931,5.951901700897623,0.1271219278048897,6.0
1,aquisition,2.7897489911269986,2.7897489911076576,6.932872215041353e-12,6.0
1,aquisition,6.774248067965063,4.424491195723666,0.5310795678636382,6.0
1,aquisition,5.14697213234809,5.642566734819334,0.0878314117958079,6.0
1,aquisition,7.238845378818006,8.208326724426069,0.1181094976060239,6.0
1,aquisition,5.57910015838484,4.792436247802251,0.1641469745045315,6.0
1,aquisition,6.676114269103497,8.248935079966886,0.1906695586298277,6.0
1,aquisition,8.185497930273371,6.380367194938596,0.2829195687619273,6.0
1,aquisition,7.333110607483365,7.489602689593379,0.0208945772687589,6.0
1,aquisition,6.680455583478191,5.601806274103365,0.1925538400642882,6.0
1,aquisition,6.257410472402341,4.877094152304097,0.2830202323336609,6.0
1,aquisition,6.630145985652279,6.868930175106379,0.0347629373667934,6.0
1,aquisition,0.0,2.213572001049095,1.0,6.0
1,aquisition,8.839321528094278,6.367250462785743,0.3882478127343803,6.0
1,aquisition,-1.1311626289194407,5.380327640368948,1.2102404731697478,6.0
1,aquisition,5.816131177857203,5.821199836607423,0.0008707240590409,6.0
1,aquisition,3.6638000081019726,5.560192430665801,0.3410659696065134,6.0
1,aquisition,5.865514189196283,5.955914726631464,0.0151782793381781,6.0
1,aquisition,7.80190530262675,7.120963869296237,0.095624896548985,6.0
1,aquisition,8.996495781957492,8.993947830913486,0.0002832961778195,6.0
1,aquisition,7.199875800209021,5.583966146704226,0.2893838556773019,6.0
1,aquisition,1.0886561262548675,4.0404462809283626,0.7305604256159719,6.0
1,aquisition,6.26238757471161,7.263542465895928,0.1378328681748582,6.0
1,aquisition,6.664344697911165,6.681838516319586,0.0026181145152931,6.0
1,aquisition,2.639117239547982,7.18131331564478,0.632502145004792,6.0
1,aquisition,4.1933474961718105,3.933878594214496,0.0659575265843007,6.0
1,aquisition,0.0,6.015110822654565,1.0,6.0
1,aquisition,8.452995477820352,5.95953166330212,0.4183992896409291,6.0
1,aquisition,3.5557470046019093,4.277271384942344,0.1686880058348601,6.0
1,aquisition,3.803246607401933,3.369937829408016,0.1285806444892291,6.0
1,aquisition,8.098815141678529,5.91929915618982,0.3682050742797119,6.0
1,aquisition,5.822981258657271,5.137602767135057,0.1334043371174081,6.0
1,aquisition,5.070751430323703,4.473292540754885,0.1335613273948756,6.0
1,aquisition,1.6543741902344775,1.5755518232051364,0.0500284191661772,6.0
1,aquisition,4.224585723672533,5.854110996709291,0.2783557185630312,6.0
1,aquisition,6.28827526631677,5.835634564168768,0.0775649498217812,6.0
1,aquisition,7.729689462818397,6.402039370421842,0.2073792452027789,6.0
1,aquisition,10.058310320092744,8.83080501506279,0.1390026507137442,6.0
1,aquisition,7.746053219933401,8.288726965903152,0.0654713019504823,6.0
1,aquisition,6.460201922713651,5.751456546781796,0.1232288499733916,6.0
1,aquisition,4.786948999202423,5.32556671418835,0.1011381030212135,6.0
1,aquisition,7.364774208171328,8.212811552221337,0.1032578598276297,6.0
1,aquisition,2.737339481485962,4.426401734772111,0.3815881057558613,6.0
1,aquisition,6.451414869018972,6.269737613055767,0.0289768515328121,6.0
1,aquisition,5.486491357348147,4.970992671858535,0.1037013569559094,6.0
1,aquisition,3.2460653093616685,2.04030314420273,0.5909720663740401,6.0
1,aquisition,3.336531159620506,6.702857335981401,0.5022225608607576,6.0
1,aquisition,1.119173101436853,0.6862675321825796,0.6308116717652026,6.0
1,aquisition,5.333899411941337,4.985490339298708,0.069884614938726,6.0
1,aquisition,5.307437035357907,5.417027254666579,0.0202306937286062,6.0
1,aquisition,-3.398121349481926,5.668356900410165,1.5994896597347348,6.0
