Run_ID,Method,Best_Guess,True_Min,Relative_Error,Kappa
1,bayesian,3.781090355641026,4.6586654517966,0.188374783558914,6.0
1,bayesian,9.43029697689924,7.488957283035706,0.2592269685208561,6.0
1,bayesian,6.797290873686009,5.759929597358297,0.1800996451073781,6.0
1,bayesian,-1.8953753749543047,5.419249435193182,1.3497486870867277,6.0
1,bayesian,4.878551177741587,5.895304036552697,0.1724682649965006,6.0
1,bayesian,2.204814089657645e-09,3.831071042321116,0.9999999994244916,6.0
1,bayesian,8.760012743283179,6.911048106645812,0.2675375150202416,6.0
1,bayesian,4.246690052916728e-07,3.189334495070816,0.9999998668471414,6.0
1,bayesian,1.5377728326240638,4.791983445520245,0.6790947109674094,6.0
1,bayesian,6.579445276914047,4.086529781239342,0.6100323817825367,6.0
1,bayesian,-2.8030004022165507,4.000141270723461,1.700725352559762,6.0
1,bayesian,5.859725242960177,4.300498617746905,0.3625688004592765,6.0
1,bayesian,0.1168475378086715,2.9118140575469806,0.9598712227156744,6.0
1,bayesian,8.332916731073752,5.3129122200323,0.5684273306181392,6.0
1,bayesian,8.656474126797855,9.60190527443496,0.0984628696717422,6.0
1,bayesian,4.149171655527429,7.5123626656979905,0.4476875198700328,6.0
1,bayesian,1.97357750017614,3.107502011701684,0.3648990434296134,6.0
1,bayesian,2.228555085154391,6.542022016037597,0.6593476635066121,6.0
1,bayesian,5.018448474065867,3.780500526782357,0.3274560970203451,6.0
1,bayesian,-6.628138570371911,6.145861428233672,2.0784718542339222,6.0
1,bayesian,5.383973510866137,4.747240454406822,0.1341269865250329,6.0
1,bayesian,7.223782669021292,5.003869793093188,0.4436392167902204,6.0
1,bayesian,5.7905151988072685,6.083777025076059,0.0482039077139129,6.0
1,bayesian,3.434575468366156,3.7277091289123545,0.0786364092285622,6.0
1,bayesian,2.2107456107864523,5.36132086022442,0.5876490759603759,6.0
1,bayesian,7.919878470193383,6.8226584239410855,0.1608200173706619,6.0
1,bayesian,5.005060620540007,5.787971083851145,0.1352650958287463,6.0
1,bayesian,8.697869326225714,4.545633215712769,0.9134560386790604,6.0
1,bayesian,5.153750989835794,4.493178265010505,0.147016807672496,6.0
1,bayesian,8.995337018382688,5.0134811594530335,0.7942297442210936,6.0
1,bayesian,0.8397920131068659,6.14189237602196,0.8632681978626935,6.0
1,bayesian,-1.612672052004398,2.333650914038621,1.6910511089310718,6.0
1,bayesian,6.01576464066931,5.668834578758807,0.0611995388276904,6.0
1,bayesian,8.511810757655091,5.357706040865485,0.5887043247113446,6.0
1,bayesian,4.752672338805816,4.462624337911674,0.0649949399572075,6.0
1,bayesian,3.7545735447246784,7.95919183381549,0.5282720126466904,6.0
1,bayesian,9.323221751553362,7.9904011952017315,0.1668027078730408,6.0
1,bayesian,4.80015062997843,7.031730485542779,0.317358559198546,6.0
1,bayesian,7.98674688115437,6.786836385626441,0.1767996791655637,6.0
1,bayesian,7.581363265092364,6.991598072722524,0.0843534176643803,6.0
1,bayesian,7.929840426844942,5.699968401210829,0.3912077872502639,6.0
1,bayesian,0.9955650292256836,7.046327789129611,0.8587115077499596,6.0
1,bayesian,8.286603578032505,8.049146472661523,0.0295009049937769,6.0
1,bayesian,9.4874731173169,9.33999881956068,0.0157895413698946,6.0
1,bayesian,8.458075764260265,5.886619305149692,0.4368307726067879,6.0
1,bayesian,7.399367482483196,4.451331734465831,0.6622817448520574,6.0
1,bayesian,6.48516048183566,5.793037003543041,0.1194750659920372,6.0
1,bayesian,8.280951170284787,5.948240355369745,0.3921682170777107,6.0
1,bayesian,6.781946940812661,9.963128393839956,0.3192954388698,6.0
1,bayesian,-2.7956567004206354,5.789028299271227,1.4829233086963105,6.0
1,bayesian,7.929710770072434,5.490926087785327,0.4441481533893219,6.0
