Run_ID,Method,Best_Guess,True_Min,Relative_Error,Kappa
1,bayesian,7.677466966009225,6.33653807117963,0.2116185336167267,6.0
1,bayesian,5.727056604830313,5.086207098735154,0.1259975250033618,6.0
1,bayesian,5.164356910718862,4.289526853245315,0.203945583604793,6.0
1,bayesian,4.9752072632617,5.1363942104046085,0.0313813427358044,6.0
1,bayesian,4.592251994248315,3.5955242724194347,0.2772134593763096,6.0
1,bayesian,7.221421892999299,5.962824809377434,0.2110739664265387,6.0
1,bayesian,7.544550562128549,6.344168945006026,0.1892102224149364,6.0
1,bayesian,5.3548074946039925,5.763054308611508,0.0708386199653694,6.0
1,bayesian,6.24860093301996,4.953599081012671,0.261426455962308,6.0
1,bayesian,6.800287362775025,7.146158233919663,0.0483995539733421,6.0
1,bayesian,3.1496379557361287,3.899493565837029,0.1922956397903283,6.0
1,bayesian,1.2386206530349284,5.817778412507431,0.7870973135772819,6.0
1,bayesian,5.543591069055934,5.422772379811778,0.0222798747175793,6.0
1,bayesian,5.2996513296738925,5.848343920432093,0.0938201648574835,6.0
1,bayesian,7.725846033219282,8.072989698005445,0.0430006326989281,6.0
1,bayesian,3.866831345860817,4.412227984546679,0.123610257809898,6.0
1,bayesian,5.814209057622982,5.493088348304281,0.0584590468889566,6.0
1,bayesian,7.993578825796249,8.138481606703271,0.0178046456218163,6.0
1,bayesian,5.336457247968383,5.461226129924571,0.0228463130783985,6.0
1,bayesian,5.186066412292036,4.8970022854983375,0.0590287914812115,6.0
1,bayesian,6.717501577181972,6.981982715380488,0.0378805203306927,6.0
1,bayesian,5.984325190839776,5.148096471063939,0.162434547308127,6.0
1,bayesian,5.697430080935593,5.901221145812696,0.0345337108780791,6.0
1,bayesian,5.216612544547298,6.072571041493616,0.1409548758009729,6.0
1,bayesian,6.306237467833309,5.1620767216732055,0.2216473733054556,6.0
1,bayesian,2.950969574268964,4.347824848572566,0.3212768045985578,6.0
1,bayesian,6.480725528549925,5.92016991754979,0.0946857301069045,6.0
1,bayesian,1.2678460954185056,5.290360457782655,0.7603478807283583,6.0
1,bayesian,0.0,3.7441498295964615,1.0,6.0
1,bayesian,6.846818840393215,7.06265936081273,0.030560800031941,6.0
1,bayesian,3.931032144759168,3.890334632107855,0.010461185604813,6.0
1,bayesian,3.200436882291072,6.966855073914349,0.5406195696140846,6.0
1,bayesian,5.575409699025357,3.3873697375628526,0.6459406946927374,6.0
1,bayesian,6.006869262091165,7.070255388156927,0.1504027885395756,6.0
1,bayesian,6.598743801261932,7.8544428038280385,0.1598711753243799,6.0
1,bayesian,5.107736012691367,4.5419395708550265,0.1245715476857012,6.0
1,bayesian,6.624907659608594,6.562885810838184,0.009450392793363,6.0
1,bayesian,7.250782424947161,6.69191533928719,0.0835137710692407,6.0
1,bayesian,4.332723506752899,4.268044795569468,0.0151541781498104,6.0
1,bayesian,4.436640149562594,6.141463795159083,0.2775923953081496,6.0
1,bayesian,4.860937183863369,5.977980425478175,0.1868596352129163,6.0
1,bayesian,7.453970995613041,7.093728307857631,0.0507832654594868,6.0
1,bayesian,7.754306229352551,7.135097061323738,0.0867835661809391,6.0
1,bayesian,6.576682087619524,6.1377447307340285,0.0715144366769717,6.0
1,bayesian,7.916946479791193,6.690589381695718,0.1832958246474628,6.0
1,bayesian,4.255584815691217,5.077254378737879,0.1618334441716343,6.0
1,bayesian,6.57908257332938,6.406441928566177,0.0269479762227145,6.0
1,bayesian,9.656487654051231,8.873166503837714,0.0882797758697218,6.0
1,bayesian,4.252255896523752,5.952371672707702,0.285619895676067,6.0
1,bayesian,7.398708162842909,4.988473874657473,0.4831606516834634,6.0
1,bayesian,4.402264823630688,4.526107179782329,0.0273617816000541,6.0
1,bayesian,5.55845021973434,5.181239441326733,0.07280319365264,6.0
1,bayesian,5.56403924711282,3.6108509242072495,0.5409218945626744,6.0
1,bayesian,6.159554770143785,6.9082524326353845,0.1083772878586,6.0
1,bayesian,7.2367517537813315,5.833296220511598,0.2405939078380363,6.0
1,bayesian,5.272653032205634,5.59838479502305,0.0581831679571206,6.0
1,bayesian,9.102357709588976,9.247361815211788,0.0156805917752975,6.0
1,bayesian,3.785814485478472,5.597931463320229,0.3237118906716588,6.0
1,bayesian,6.220193473981393,6.022766208432032,0.0327801642496029,6.0
1,bayesian,4.151941268042188,4.998554861526626,0.1693716718007314,6.0
1,bayesian,5.223995510334873,5.211757261934367,0.0023481999996224,6.0
1,bayesian,5.571566542397459,3.9899001688709306,0.3964175309113339,6.0
1,bayesian,5.942331619036867,6.595335122232601,0.099009904893913,6.0
1,bayesian,6.631045203634812,5.890846068888489,0.1256524319410687,6.0
1,bayesian,5.158005808441921,4.928031890420693,0.0466664833213155,6.0
1,bayesian,2.3156625183869792,3.01172342568401,0.2311171408905001,6.0
1,bayesian,4.919235443079037,5.569921759568958,0.1168214464363096,6.0
1,bayesian,8.272623235981255,5.833360062471015,0.4181574851179282,6.0
1,bayesian,1.2532155875640238,2.322567034534464,0.4604179044437274,6.0
1,bayesian,8.48936887670798,7.973160074787644,0.0647433134514215,6.0
1,bayesian,6.533107494602863,5.891607442604265,0.1088837058897861,6.0
1,bayesian,7.302919847801604,6.1793466630559095,0.181827181093939,6.0
1,bayesian,7.182372008138302,5.603669379757449,0.2817265833140902,6.0
1,bayesian,6.185531436867163,4.973235561744831,0.2437640164177152,6.0
1,bayesian,2.4805601695689035,2.723585522714565,0.0892299327922117,6.0
1,bayesian,7.050917155996906,6.565102612981952,0.0739995353696827,6.0
1,bayesian,3.291373744345802,3.17636613888562,0.0362072885906444,6.0
1,bayesian,3.703498756925171,4.102854684766356,0.0973361131516475,6.0
1,bayesian,7.611644073849098,7.1982283791288575,0.0574329783588045,6.0
1,bayesian,3.688549343699883,5.160014818599398,0.2851669087452196,6.0
